../毕业设计/
├── 论文碎片
│   ├── 关于训练数据集的思考.docx
│   └── DOC Document.docx
├── config
│   ├── hybrid.yaml
│   ├── msd.yaml
│   └── ssgd.yaml
├── create_project1.sh
├── create_project.sh
├── dataset
│   ├── convert_msd_to_yolo.py
│   ├── convert_ssgd_to_yolo.py
│   ├── MSD_yolo
│   │   ├── data.yaml
│   │   ├── images
│   │   │   ├── train
│   │   │   │       ├── Sta_0152.jpg
│   │   │   │       ├── Sta_0153.jpg
│   │   │   │       ├── Sta_0154.jpg
│   │   │   │       ├── Sta_0155.jpg
│   │   │   │       ├── Sta_0156.jpg
│   │   │   │       ├── Sta_0157.jpg
│   │   │   │       ├── Sta_0158.jpg
│   │   │   │       ├── Sta_0159.jpg
│   │   │   │       ├── Sta_0160.jpg
│   │   │   │       ├── Sta_0161.jpg
│   │   │   │       ├── Sta_0162.jpg
│   │   │   │       ├── Sta_0163.jpg
│   │   │   │       ├── Sta_0164.jpg
│   │   │   │       ├── Sta_0165.jpg
│   │   │   │       ├── Sta_0166.jpg
│   │   │   │       ├── Sta_0167.jpg
│   │   │   │       ├── Sta_0168.jpg
│   │   │   │       ├── Sta_0169.jpg
│   │   │   │       ├── Sta_0170.jpg
│   │   │   │       ├── Sta_0171.jpg
│   │   │   │       ├── Sta_0172.jpg
│   │   │   │       ├── Sta_0173.jpg
│   │   │   │       ├── Sta_0174.jpg
│   │   │   │       ├── Sta_0175.jpg
│   │   │   │       ├── Sta_0176.jpg
│   │   │   │       ├── Sta_0177.jpg
│   │   │   │       ├── Sta_0178.jpg
│   │   │   │       ├── Sta_0179.jpg
│   │   │   │       ├── Sta_0180.jpg
│   │   │   │       ├── Sta_0181.jpg
│   │   │   │       ├── Sta_0182.jpg
│   │   │   │       ├── Sta_0183.jpg
│   │   │   │       ├── Sta_0184.jpg
│   │   │   │       ├── Sta_0185.jpg
│   │   │   │       ├── Sta_0186.jpg
│   │   │   │       ├── Sta_0187.jpg
│   │   │   │       ├── Sta_0188.jpg
│   │   │   │       ├── Sta_0189.jpg
│   │   │   │       ├── Sta_0190.jpg
│   │   │   │       ├── Sta_0191.jpg
│   │   │   │       ├── Sta_0192.jpg
│   │   │   │       ├── Sta_0193.jpg
│   │   │   │       ├── Sta_0194.jpg
│   │   │   │       ├── Sta_0195.jpg
│   │   │   │       ├── Sta_0196.jpg
│   │   │   │       ├── Sta_0197.jpg
│   │   │   │       ├── Sta_0198.jpg
│   │   │   │       ├── Sta_0199.jpg
│   │   │   │       ├── Sta_0200.jpg
│   │   │   │       ├── Sta_0201.jpg
│   │   │   │       ├── Sta_0202.jpg
│   │   │   │       ├── Sta_0203.jpg
│   │   │   │       ├── Sta_0204.jpg
│   │   │   │       ├── Sta_0205.jpg
│   │   │   │       ├── Sta_0206.jpg
│   │   │   │       ├── Sta_0207.jpg
│   │   │   │       ├── Sta_0208.jpg
│   │   │   │       ├── Sta_0209.jpg
│   │   │   │       ├── Sta_0210.jpg
│   │   │   │       ├── Sta_0211.jpg
│   │   │   │       ├── Sta_0212.jpg
│   │   │   │       ├── Sta_0213.jpg
│   │   │   │       ├── Sta_0214.jpg
│   │   │   │       ├── Sta_0215.jpg
│   │   │   │       ├── Sta_0216.jpg
│   │   │   │       ├── Sta_0217.jpg
│   │   │   │       ├── Sta_0218.jpg
│   │   │   │       ├── Sta_0219.jpg
│   │   │   │       ├── Sta_0220.jpg
│   │   │   │       ├── Sta_0221.jpg
│   │   │   │       ├── Sta_0222.jpg
│   │   │   │       ├── Sta_0223.jpg
│   │   │   │       ├── Sta_0224.jpg
│   │   │   │       ├── Sta_0225.jpg
│   │   │   │       ├── Sta_0226.jpg
│   │   │   │       ├── Sta_0227.jpg
│   │   │   │       ├── Sta_0228.jpg
│   │   │   │       ├── Sta_0229.jpg
│   │   │   │       ├── Sta_0230.jpg
│   │   │   │       ├── Sta_0231.jpg
│   │   │   │       ├── Sta_0232.jpg
│   │   │   │       ├── Sta_0233.jpg
│   │   │   │       ├── Sta_0234.jpg
│   │   │   │       ├── Sta_0235.jpg
│   │   │   │       ├── Sta_0236.jpg
│   │   │   │       ├── Sta_0237.jpg
│   │   │   │       ├── Sta_0238.jpg
│   │   │   │       ├── Sta_0239.jpg
│   │   │   │       ├── Sta_0240.jpg
│   │   │   │       ├── Sta_0241.jpg
│   │   │   │       ├── Sta_0242.jpg
│   │   │   │       ├── Sta_0243.jpg
│   │   │   │       ├── Sta_0244.jpg
│   │   │   │       ├── Sta_0245.jpg
│   │   │   │       ├── Sta_0246.jpg
│   │   │   │       ├── Sta_0247.jpg
│   │   │   │       ├── Sta_0248.jpg
│   │   │   │       ├── Sta_0249.jpg
│   │   │   │       ├── Sta_0250.jpg
│   │   │   │       ├── Sta_0251.jpg
│   │   │   │       ├── Sta_0252.jpg
│   │   │   │       ├── Sta_0253.jpg
│   │   │   │       ├── Sta_0254.jpg
│   │   │   │       ├── Sta_0255.jpg
│   │   │   │       ├── Sta_0256.jpg
│   │   │   │       ├── Sta_0257.jpg
│   │   │   │       ├── Sta_0258.jpg
│   │   │   │       ├── Sta_0259.jpg
│   │   │   │       ├── Sta_0260.jpg
│   │   │   │       ├── Sta_0261.jpg
│   │   │   │       ├── Sta_0262.jpg
│   │   │   │       ├── Sta_0263.jpg
│   │   │   │       ├── Sta_0264.jpg
│   │   │   │       ├── Sta_0265.jpg
│   │   │   │       ├── Sta_0266.jpg
│   │   │   │       ├── Sta_0267.jpg
│   │   │   │       ├── Sta_0268.jpg
│   │   │   │       ├── Sta_0269.jpg
│   │   │   │       ├── Sta_0270.jpg
│   │   │   │       ├── Sta_0271.jpg
│   │   │   │       ├── Sta_0272.jpg
│   │   │   │       ├── Sta_0273.jpg
│   │   │   │       ├── Sta_0274.jpg
│   │   │   │       ├── Sta_0275.jpg
│   │   │   │       ├── Sta_0276.jpg
│   │   │   │       ├── Sta_0277.jpg
│   │   │   │       ├── Sta_0278.jpg
│   │   │   │       ├── Sta_0279.jpg
│   │   │   │       ├── Sta_0280.jpg
│   │   │   │       ├── Sta_0281.jpg
│   │   │   │       ├── Sta_0282.jpg
│   │   │   │       ├── Sta_0283.jpg
│   │   │   │       ├── Sta_0284.jpg
│   │   │   │       ├── Sta_0285.jpg
│   │   │   │       ├── Sta_0286.jpg
│   │   │   │       ├── Sta_0287.jpg
│   │   │   │       ├── Sta_0288.jpg
│   │   │   │       ├── Sta_0289.jpg
│   │   │   │       ├── Sta_0290.jpg
│   │   │   │       ├── Sta_0291.jpg
│   │   │   │       ├── Sta_0292.jpg
│   │   │   │       ├── Sta_0293.jpg
│   │   │   │       ├── Sta_0294.jpg
│   │   │   │       ├── Sta_0295.jpg
│   │   │   │       ├── Sta_0296.jpg
│   │   │   │       ├── Sta_0297.jpg
